Post ID,audience_id,platform_id,sentiment_id,Likes,Comments,Shares,Reach,Impressions,Engagement Rate
14863,5458,2,3,963,153,173,4703,1228,27.41
14865,5459,1,3,38,140,146,4762,9798,6.8
14868,5460,1,2,819,113,11,4284,4585,22.01
14870,5461,3,1,251,244,183,1951,5415,34.75
14871,5462,4,3,687,45,72,4158,8280,19.34
14872,5463,3,1,438,40,101,2246,3695,25.78
14874,5464,1,2,187,171,183,2567,8260,21.08
14878,5465,2,1,260,426,29,2740,7527,26.09
14880,5466,4,1,899,167,12,4140,7755,26.04
14881,5467,3,1,981,392,45,2129,2118,66.6
14884,5468,4,2,772,102,39,2451,6641,37.25
14888,5469,4,1,453,8,49,2884,6604,17.68
14889,5470,3,1,723,42,85,1486,1581,57.2
14890,5471,4,1,979,386,194,4042,7460,38.57
14892,5472,1,2,4,493,181,1116,5502,60.75
14893,5473,4,1,191,498,147,4691,7844,17.82
14897,5474,3,1,256,6,164,2123,2250,20.07
14898,5475,4,2,618,48,130,2439,5801,32.64
14901,5476,4,1,764,318,81,2633,1726,44.17
14902,5477,2,1,756,262,47,2389,2503,44.58
14907,5478,3,1,661,214,75,4870,6675,19.51
14908,5479,3,1,468,377,109,3892,9131,24.51
14911,5480,4,2,590,304,171,1176,9026,90.56
14913,5481,1,1,901,17,63,1002,7638,97.9
14914,5482,4,3,387,325,147,3934,4707,21.84
14916,5483,4,1,728,216,81,1432,2186,71.58
14917,5484,4,1,721,34,103,3677,5481,23.33
14920,5485,2,1,996,272,23,3771,6035,34.23
14922,5486,3,1,389,266,184,2712,5966,30.94
14925,5487,3,3,472,319,114,1243,9520,72.81
14929,5488,3,1,101,477,45,952,5714,65.44
14930,5489,4,1,503,358,195,3946,6457,26.76
14931,5490,2,3,875,55,169,4100,5607,26.8
14932,5491,1,1,462,388,175,4369,3138,23.46
14933,5492,2,2,105,146,2,2903,3776,8.72
14934,5493,3,1,872,299,49,3073,3640,39.7
14936,5494,1,2,62,5,114,3474,4258,5.21
14938,5495,4,1,996,148,159,2746,5173,47.45
14943,5496,4,2,540,78,105,1525,5427,47.41
14947,5497,2,1,336,72,162,3851,1972,14.8
14948,5498,1,1,976,17,178,4209,9751,27.82
14949,5499,2,2,785,18,98,2087,9416,43.17
14953,5500,3,2,562,20,43,2541,8114,24.6
14955,5501,2,1,718,432,131,3949,6900,32.44
14958,5502,3,2,668,207,28,1896,5311,47.63
14962,5503,4,2,9,247,181,4290,4376,10.19
14969,5504,2,1,854,271,6,2309,1480,48.98
14973,5505,2,3,123,83,57,4919,6348,5.35
14975,5506,3,1,399,104,178,4902,6836,13.89
14984,5507,1,1,875,98,1,1502,4360,64.85
14985,5508,3,1,886,32,167,2419,1231,44.85
14987,5509,1,1,260,344,84,4791,4739,14.36
14988,5510,4,2,334,238,80,2465,5384,26.45
14994,5511,4,1,242,379,192,4150,9069,19.59
14995,5512,1,1,137,356,44,2534,2190,21.19
14996,5513,1,1,808,154,138,2296,8590,47.91
15000,5514,3,1,589,460,159,4473,4581,27.01
15001,5515,3,1,94,264,154,1624,8893,31.53
15003,5516,3,3,284,206,130,1583,1744,39.17
15005,5517,3,1,657,128,29,865,2628,94.1
15007,5518,1,1,199,193,163,1169,8927,47.48
15008,5519,2,1,11,230,92,1099,5001,30.3
15011,5520,3,3,811,9,76,1398,6553,64.09
15013,5521,3,1,846,455,100,4741,4760,29.55
15025,5522,1,1,30,100,200,3625,8777,9.1
15028,5523,3,1,87,421,124,1741,7921,36.3
15030,5524,1,1,379,377,80,4201,1812,19.9
15035,5525,3,1,71,84,190,582,6685,59.28
15039,5526,1,1,373,56,11,4077,3499,10.79
15041,5527,2,1,509,39,114,2747,4897,24.1
15042,5528,1,3,677,436,59,1635,8263,71.68
15043,5529,2,1,417,232,169,4954,1087,16.51
15045,5530,2,1,226,202,67,557,2109,88.87
15046,5531,2,1,300,195,111,4030,6048,15.04
15048,5532,2,1,529,254,159,979,2616,96.22
15051,5533,3,1,188,421,58,3494,9194,19.09
15053,5534,1,1,130,307,53,1140,2687,42.98
15054,5535,2,3,530,16,166,2892,2475,24.62
15055,5536,4,3,939,487,143,3754,6256,41.8
15058,5537,2,1,733,70,102,2423,7525,37.35
15062,5538,4,3,443,120,90,4760,2791,13.72
15064,5539,1,1,152,6,145,1786,2434,16.97
15066,5540,3,1,356,473,154,2302,9889,42.7
15076,5541,3,2,954,420,145,2711,8249,56.03
15078,5542,1,2,671,122,133,1809,8435,51.19
15080,5543,4,1,88,380,104,2189,9667,26.13
15081,5544,1,1,210,28,95,2579,8054,12.91
15083,5545,2,3,925,162,134,4995,1077,24.44
15085,5546,1,3,557,108,16,4008,1471,16.99
15087,5547,1,1,902,176,70,3243,6945,35.4
15091,5548,2,1,825,396,105,2652,3908,50.0
15093,5549,1,3,567,85,197,2399,5255,35.39
15099,5550,3,1,539,0,99,4983,6015,12.8
15100,5551,1,2,484,276,141,4944,4290,18.22
15109,5552,2,1,413,323,161,3964,9020,22.63
15111,5553,3,2,647,19,146,1192,1889,68.12
15120,5554,3,3,616,166,196,3446,3245,28.38
15121,5555,4,2,499,469,100,3305,6140,32.31
15122,5556,3,2,330,67,31,869,3459,49.25
15124,5557,1,1,539,76,53,4319,5068,15.47
15125,5558,4,1,206,367,78,2133,3050,30.52
15126,5559,4,2,874,498,175,2880,8113,53.72
15133,5560,4,3,761,236,5,3836,3809,26.12
15137,5561,4,1,95,198,179,2860,5130,16.5
15144,5562,4,1,593,462,30,1751,8078,61.96
15146,5563,1,1,825,317,127,3055,5571,41.54
15148,5564,2,1,604,449,142,4228,1817,28.26
15149,5565,1,1,341,117,192,2532,5990,25.67
15150,5566,1,1,611,335,131,2114,2738,50.95
15151,5567,4,1,968,202,88,4237,7343,29.69
15153,5568,2,1,953,469,77,4344,8732,34.51
15156,5569,2,1,756,14,14,3526,4466,22.23
15157,5570,2,1,581,31,174,2543,8237,30.91
15158,5571,1,2,545,475,92,4472,5916,24.87
15163,5572,1,1,497,214,156,4686,2368,18.5
15164,5573,3,1,778,221,167,4111,1754,28.36
15165,5574,2,3,472,53,194,2472,1618,29.09
15167,5575,1,1,632,242,177,2242,7968,46.88
15169,5576,1,2,794,447,153,4046,3716,34.45
15179,5577,3,1,780,54,152,3771,1952,26.15
15180,5578,3,3,854,177,172,2719,9652,44.24
15183,5579,1,1,300,138,56,906,7225,54.53
15185,5580,3,3,393,299,63,2731,3150,27.65
15186,5581,3,1,818,55,12,4797,4143,18.45
15189,5582,2,3,845,464,39,2517,1654,53.56
15193,5583,2,1,210,432,180,974,8181,84.39
15195,5584,1,1,364,40,60,2004,8734,23.15
15196,5585,1,3,750,471,41,3630,2994,34.77
15199,5586,3,1,975,67,61,1519,9537,72.61
15202,5587,4,1,667,328,66,2348,2850,45.19
15207,5588,4,1,10,302,6,3318,6867,9.58
15212,5589,2,1,315,414,148,3680,9684,23.83
15213,5590,1,1,613,320,25,2364,5305,40.52
15214,5591,1,1,870,28,3,3478,7623,25.91
15218,5592,4,1,274,81,134,4862,1453,10.06
15219,5593,2,1,593,438,108,2486,9282,45.82
15220,5594,3,1,498,374,71,2273,5370,41.49
15221,5595,3,3,442,310,18,1185,9265,64.98
15228,5596,3,3,278,303,4,633,3704,92.42
15229,5597,1,2,336,446,158,2022,2484,46.49
15230,5598,3,1,279,480,33,2556,6503,30.99
15231,5599,4,3,855,465,59,2931,7301,47.05
15232,5600,4,2,783,395,104,1794,4418,71.46
15235,5601,2,1,338,261,146,1474,3908,50.54
15236,5602,2,1,707,447,182,1764,7793,75.74
15240,5603,2,1,81,83,143,4394,5750,6.99
15244,5604,2,3,22,116,123,2546,4147,10.25
15255,5605,3,1,636,408,189,2912,9535,42.34
15256,5606,2,1,692,396,91,1508,7291,78.18
15261,5607,1,3,998,257,90,4512,7118,29.81
15264,5608,4,2,280,438,184,3676,5850,24.54
15273,5609,1,1,297,365,156,4579,1006,17.86
15274,5610,2,1,710,161,43,1860,2728,49.14
15276,5611,1,1,633,103,109,4360,2774,19.38
15277,5612,1,1,215,445,31,1601,9178,43.16
15279,5613,1,2,429,239,77,1605,8201,46.42
15281,5614,2,1,262,381,60,2217,3989,31.71
15283,5615,4,1,396,365,119,1265,5734,69.57
15284,5616,4,2,412,148,166,2881,8882,25.2
15287,5617,2,2,785,111,174,4324,4530,24.75
15288,5618,3,3,581,104,158,2666,6104,31.62
15289,5619,1,1,176,259,157,1885,1256,31.41
15290,5620,4,3,825,445,112,4091,6452,33.78
15296,5621,2,1,704,279,157,1263,5625,90.26
15297,5622,2,1,656,316,196,2543,3714,45.93
15299,5623,2,1,191,231,148,580,8189,98.28
15301,5624,2,1,336,106,59,1514,3096,33.09
15302,5625,2,1,803,70,56,3692,9426,25.16
15303,5626,4,1,937,349,52,4312,3576,31.03
15305,5627,4,3,26,216,153,2794,8135,14.14
15307,5628,3,2,17,375,107,3311,9027,15.07
15308,5629,3,3,238,267,169,2926,1942,23.03
15310,5630,3,1,900,251,54,4800,1956,25.1
15311,5631,4,3,896,489,20,3321,5933,42.31
15313,5632,2,1,152,213,110,4794,6057,9.91
15314,5633,2,1,541,9,40,2565,7719,23.0
15319,5634,4,3,704,467,1,1222,9764,95.91
15320,5635,2,1,627,400,163,4588,9432,25.94
15323,5636,1,3,517,470,179,4455,5748,26.17
15324,5637,2,1,426,209,116,4443,7146,16.9
15325,5638,3,1,472,365,42,4573,9548,19.22
15330,5639,4,1,745,253,102,3779,5410,29.11
15331,5640,4,1,795,311,60,3361,8540,34.69
15335,5641,3,3,225,241,187,3207,9372,20.36
15338,5642,4,1,666,59,48,4603,3364,16.79
15339,5643,3,1,222,265,125,4689,7540,13.05
15340,5644,1,1,603,92,67,3894,9502,19.57
15342,5645,2,2,239,279,46,2882,1801,19.57
15349,5646,4,1,447,82,128,4943,4525,13.29
15351,5647,4,1,990,242,167,1707,8854,81.96
15352,5648,4,2,439,263,8,1339,3876,53.02
15354,5649,2,1,566,358,62,986,4190,100.0
15356,5650,3,2,269,488,143,1642,9528,54.81
15357,5651,4,1,996,165,107,2324,8352,54.56
15358,5652,2,1,159,85,64,1228,1310,25.08
15359,5653,2,2,596,490,52,4229,2499,26.91
15363,5654,1,3,3,46,149,2625,6272,7.54
15367,5655,4,1,330,54,47,4345,4835,9.92
15368,5656,2,3,73,265,135,2248,9690,21.04
15369,5657,2,1,415,66,141,1971,7093,31.56
15370,5658,2,2,256,300,141,2824,4992,24.68
15372,5659,1,1,166,193,5,2266,9088,16.06
15376,5660,4,3,851,88,95,2676,6556,38.64
15377,5661,1,3,414,127,26,2366,8466,23.96
15379,5662,4,1,34,213,63,2239,3438,13.85
15381,5663,3,3,151,440,171,2263,2908,33.67
15387,5664,1,1,746,423,66,2465,4344,50.1
15396,5665,4,1,255,309,44,1415,4546,42.97
15397,5666,1,1,86,100,57,3773,6733,6.44
15400,5667,4,2,687,413,100,2609,8307,45.99
15402,5668,1,1,443,216,110,2842,7616,27.06
15404,5669,1,1,150,282,44,2735,3565,17.4
15405,5670,3,1,403,212,174,1436,5695,54.94
15414,5671,1,2,951,134,64,2851,6543,40.3
15417,5672,3,1,6,460,40,1959,9191,25.83
15418,5673,3,1,255,271,141,3296,7648,20.24
15420,5674,4,1,964,258,156,3741,9209,36.84
15423,5675,3,3,557,6,137,2185,3264,32.04
15425,5676,3,3,303,332,40,1632,3194,41.36
15426,5677,2,3,410,8,160,3051,4733,18.94
15432,5678,4,1,92,336,79,1767,2184,28.69
15436,5679,3,1,930,299,19,2281,4736,54.71
15438,5680,2,1,673,405,92,2541,8672,46.04
15441,5681,4,1,832,217,75,1414,9079,79.49
15448,5682,1,1,324,395,61,2726,5929,28.61
15454,5683,1,1,627,157,185,3796,8126,25.53
15455,5684,4,2,427,196,11,758,7854,83.64
15456,5685,4,2,592,151,34,2413,9877,32.2
15457,5686,3,1,81,126,119,3997,9038,8.16
15459,5687,3,1,538,238,164,3564,5012,26.37
15463,5688,1,1,976,52,12,4560,8662,22.81
15465,5689,2,1,225,124,195,4320,7896,12.59
15469,5690,2,1,54,8,62,774,7013,16.02
15470,5691,4,1,952,185,55,3635,8925,32.79
15478,5692,2,1,872,123,19,4311,5567,23.52
15480,5693,1,1,194,55,99,1815,7234,19.17
15482,5694,2,1,536,362,93,2717,6203,36.47
15484,5695,1,1,147,276,107,3851,8036,13.76
15487,5696,2,1,586,34,157,2118,9955,36.69
15489,5697,3,1,480,377,156,3972,3801,25.5
15491,5698,2,3,993,81,98,1394,1463,84.07
15493,5699,4,1,936,424,184,2442,1258,63.23
15494,5700,3,2,340,76,1,4038,2520,10.33
15495,5701,4,1,535,14,107,4107,8377,15.97
15504,5702,1,3,761,127,160,1688,1153,62.09
15506,5703,4,2,306,487,198,4382,7852,22.62
15513,5704,3,1,772,388,77,2034,9795,60.82
15514,5705,1,1,750,448,10,3831,3837,31.53
15515,5706,4,1,726,65,2,1885,3187,42.07
15518,5707,4,2,880,178,135,4326,6697,27.58
15521,5708,1,1,437,139,189,1578,6527,48.48
15522,5709,2,1,15,328,155,798,1363,62.41
15524,5710,1,1,35,422,139,929,8771,64.16
15526,5711,2,1,752,255,37,3831,8784,27.25
15531,5712,2,1,601,184,51,1073,5619,77.91
15532,5713,4,1,402,98,132,2168,4743,29.15
15535,5714,2,1,241,367,47,4185,1609,15.65
15537,5715,1,2,81,410,29,3821,9726,13.61
15545,5716,2,1,291,391,127,4786,5862,16.9
15550,5717,1,1,206,19,41,3267,7507,8.14
15554,5718,3,1,826,136,171,2445,7501,46.34
15557,5719,3,1,947,223,26,2824,4487,42.35
15558,5720,4,3,962,53,21,1946,8482,53.24
15560,5721,3,1,70,117,19,1663,1984,12.39
15561,5722,3,1,834,377,160,2761,3425,49.66
15568,5723,1,1,798,77,140,4685,9587,21.66
15569,5724,4,1,212,189,179,3184,4032,18.22
15571,5725,4,1,311,311,141,3215,2509,23.73
15573,5726,2,1,903,31,27,2369,6875,40.57
15574,5727,2,1,774,334,6,4626,6451,24.08
15576,5728,2,2,144,187,63,1048,4727,37.6
15577,5729,1,2,545,390,175,3793,3739,29.26
15579,5730,4,1,665,47,98,3977,3048,20.37
15580,5731,3,1,761,424,137,2182,8664,60.59
15582,5732,2,2,504,252,1,2185,9932,34.65
15583,5733,4,2,734,329,166,2065,6145,59.52
15584,5734,3,1,871,130,98,1205,4729,91.2
15585,5735,1,3,853,130,60,2282,8876,45.71
15586,5736,3,2,329,110,74,759,4065,67.59
15591,5737,4,2,116,243,58,4221,2799,9.88
15592,5738,4,1,976,200,178,3599,8744,37.62
15594,5739,1,1,349,4,55,3380,4452,12.07
15595,5740,3,1,336,394,10,4058,4627,18.24
15596,5741,2,1,922,108,166,2029,8876,58.95
15597,5742,3,1,804,422,14,3744,3491,33.12
15598,5743,3,1,969,99,61,4849,4136,23.28
15599,5744,4,2,211,440,87,3184,7639,23.18
15603,5745,2,1,435,352,99,3854,6069,22.99
15604,5746,3,1,491,132,196,2162,6046,37.88
15607,5747,2,1,331,280,141,1416,9145,53.11
15609,5748,4,2,45,58,53,4399,2517,3.55
15610,5749,4,1,794,401,129,1537,2733,86.14
15612,5750,4,1,499,237,55,2648,9545,29.87
15613,5751,2,1,489,170,148,3025,1963,26.68
15616,5752,2,2,810,121,168,4021,9847,27.33
15620,5753,4,1,707,131,90,2662,1591,34.86
15625,5754,1,3,904,466,23,2549,3578,54.65
15630,5755,1,1,518,258,78,1924,2109,44.39
15636,5756,2,2,963,328,131,2246,2581,63.31
15644,5757,4,1,290,328,55,2467,4381,27.28
15645,5758,4,1,829,311,114,1489,3585,84.22
15649,5759,1,2,94,212,188,4145,3564,11.92
15653,5760,3,1,426,352,18,967,7940,82.32
15655,5761,1,1,440,275,18,1976,4202,37.1
15656,5762,3,1,158,126,163,4247,6992,10.53
15657,5763,3,1,797,405,147,3743,8888,36.04
15658,5764,2,1,360,29,84,3945,7896,11.99
15660,5765,3,1,486,286,200,1330,3762,73.08
15662,5766,2,1,419,245,45,1134,9836,62.52
15667,5767,1,1,67,460,23,4473,4344,12.3
15671,5768,3,2,545,456,60,3799,4803,27.93
15674,5769,4,1,134,261,24,1308,4406,32.03
15675,5770,2,1,477,218,66,1415,7116,53.78
15678,5771,2,1,866,192,169,2119,6459,57.9
15679,5772,2,3,247,402,151,3266,4275,24.49
15686,5773,4,2,884,456,49,3700,5957,37.54
15688,5774,2,1,9,26,181,3206,9201,6.74
15689,5775,3,1,560,71,74,1445,9815,48.79
15693,5776,3,2,236,138,15,3624,5071,10.73
15696,5777,1,2,703,78,182,4440,6517,21.69
15698,5778,4,1,103,456,84,1482,5892,43.39
15701,5779,1,2,253,410,119,4182,1115,18.7
15702,5780,3,1,506,181,53,3743,3791,19.77
15709,5781,3,1,283,476,175,3849,2339,24.27
15721,5782,2,1,848,287,42,1478,6047,79.63
15724,5783,3,1,935,345,155,3689,1717,38.9
15726,5784,4,3,289,344,151,2207,6527,35.52
15732,5785,1,1,934,76,10,3329,5652,30.64
15734,5786,1,1,323,173,113,4840,6771,12.58
15739,5787,3,1,595,234,124,4889,9919,19.49
15743,5788,1,1,916,165,45,3904,4419,28.84
15747,5789,3,2,849,179,120,2059,3549,55.76
15750,5790,3,1,283,155,171,3848,2379,15.83
15751,5791,2,2,282,204,120,3574,3164,16.96
15752,5792,1,1,170,272,8,3655,8576,12.31
15755,5793,4,1,257,29,170,1354,5620,33.68
15757,5794,4,1,482,177,70,4609,7611,15.82
15758,5795,2,1,139,280,141,940,4685,59.57
15763,5796,3,1,227,215,123,765,6388,73.86
15765,5797,1,1,807,229,53,3100,9918,35.13
15766,5798,2,1,52,391,7,4451,5402,10.11
15768,5799,4,1,701,357,99,3124,1015,37.04
15770,5800,4,1,569,265,138,3069,4562,31.67
15771,5801,3,3,968,258,152,2197,3549,62.72
15772,5802,4,1,858,147,136,2533,7189,45.05
15778,5803,3,1,92,114,132,3681,7867,9.18
15780,5804,4,1,186,422,134,3289,3437,22.56
15782,5805,1,1,598,296,22,3818,6967,23.99
15785,5806,2,2,177,16,102,2162,3383,13.64
15789,5807,4,1,71,46,12,2205,4422,5.85
15793,5808,3,1,292,258,75,3291,2118,18.99
15795,5809,2,1,249,95,131,1227,7993,38.71
15797,5810,1,2,728,6,121,4493,3239,19.03
15799,5811,1,1,303,119,156,1316,1222,43.92
15802,5812,1,2,178,468,88,2809,5289,26.13
15806,5813,4,3,421,104,26,2703,8959,20.38
15808,5814,2,1,11,32,7,924,5564,5.41
15809,5815,4,2,415,257,83,2681,4611,28.16
15811,5816,2,3,703,468,11,4872,9823,24.26
15812,5817,1,1,134,171,106,1530,1347,26.86
15818,5818,1,1,654,406,108,1348,9211,86.65
15820,5819,2,1,753,105,62,1674,3194,54.96
15827,5820,2,2,413,372,123,2857,1129,31.78
15841,5821,3,3,548,184,19,1421,5192,52.85
15842,5822,3,3,232,31,44,2889,2011,10.63
15844,5823,2,1,955,424,138,4968,1205,30.54
15854,5824,1,1,550,39,153,4242,5465,17.49
15858,5825,4,3,933,118,187,2818,8609,43.93
15859,5826,2,2,265,444,99,4481,2268,18.03
15862,5827,3,3,9,316,117,4682,3190,9.44
15863,5828,4,2,778,323,150,2444,3401,51.19
15868,5829,1,1,575,155,170,3041,6504,29.6
15869,5830,3,1,850,357,4,3147,9265,38.48
15871,5831,3,1,919,36,166,2716,3290,41.27
15875,5832,1,1,11,238,70,513,2674,62.18
15879,5833,2,1,853,275,106,4831,9137,25.54
15880,5834,1,1,0,12,111,1698,3547,7.24
15888,5835,3,1,647,87,28,3506,4134,21.73
15891,5836,1,1,779,394,101,4422,7435,28.81
15894,5837,4,1,62,202,34,3501,4739,8.51
15895,5838,3,3,293,271,193,3877,5881,19.53
15899,5839,1,1,669,422,90,4448,8651,26.55
15902,5840,4,1,163,101,183,4379,4399,10.21
15906,5841,2,2,292,149,75,2322,5461,22.22
15907,5842,3,3,507,87,192,3496,7411,22.48
15908,5843,4,2,263,139,50,1078,1977,41.93
15909,5844,1,1,459,396,22,2433,6742,36.05
15913,5845,4,1,594,414,57,1892,1427,56.29
15917,5846,3,1,568,66,39,4393,6868,15.32
15923,5847,4,2,858,357,191,2391,4048,58.8
15930,5848,3,3,124,132,151,4557,2209,8.93
15931,5849,3,2,861,63,185,4445,6379,24.95
15936,5850,4,3,230,53,171,2273,5382,19.97
15939,5851,1,1,631,305,58,4390,8635,22.64
15942,5852,1,1,831,430,73,4210,1222,31.69
15943,5853,3,1,783,332,23,2016,4383,56.45
15947,5854,3,1,118,219,13,1776,3675,19.71
15950,5855,2,1,359,7,190,4396,8965,12.65
15951,5856,2,1,128,175,125,716,5391,59.78
15955,5857,3,2,503,92,182,832,9113,93.39
15957,5858,4,3,653,5,153,2496,9181,32.49
15963,5859,2,1,467,217,68,4382,9464,17.16
15970,5860,1,3,156,387,89,1150,1742,54.96
15976,5861,3,1,655,47,16,3382,1399,21.23
15978,5862,2,1,487,447,188,1499,2318,74.85
15980,5863,3,2,628,220,182,3529,8920,29.19
15983,5864,3,3,306,13,65,3565,7551,10.77
15989,5865,3,1,34,197,75,2738,5073,11.18
15991,5866,1,1,525,309,56,3031,2833,29.36
15993,5867,1,1,384,382,69,3034,7233,27.52
15994,5868,4,1,374,325,78,4684,5782,16.59
15995,5869,2,3,135,423,124,1166,1279,58.49
15996,5870,4,1,583,363,179,2504,6378,44.93
15997,5871,2,1,472,249,16,2547,7150,28.94
15998,5872,3,2,798,455,157,4280,8462,32.94
15999,5873,4,1,43,305,124,2575,6496,18.33
16004,5874,2,1,956,165,153,4500,6975,28.31
16005,5875,1,3,241,384,36,3966,1820,16.67
16009,5876,1,1,590,429,108,1619,8687,69.61
16012,5877,3,2,667,14,0,1184,3325,57.52
16014,5878,4,1,691,367,99,4068,1041,28.44
16015,5879,1,3,296,430,43,4284,7186,17.95
16017,5880,1,2,957,162,70,2079,6800,57.19
16020,5881,4,1,874,282,86,1692,9084,73.4
16023,5882,1,3,968,353,47,4434,8676,30.85
16025,5883,2,3,56,98,132,1063,7109,26.9
16026,5884,1,1,505,347,190,4236,4601,24.6
16027,5885,3,3,906,489,33,1647,7097,86.7
16030,5886,4,3,575,438,132,3705,2252,30.9
16033,5887,1,2,856,395,184,1520,2111,94.41
16036,5888,1,2,161,277,162,1113,1606,53.91
16038,5889,3,1,590,353,0,4693,8002,20.09
16041,5890,4,1,610,386,153,2638,6657,43.56
16043,5891,1,1,580,269,21,4938,2455,17.62
16051,5892,3,1,155,370,115,4357,9760,14.69
16052,5893,3,3,202,339,28,1419,2360,40.1
16055,5894,1,1,54,296,79,607,3299,70.68
16058,5895,4,2,163,184,15,3170,9102,11.42
16060,5896,1,1,4,73,121,4591,7334,4.31
16068,5897,2,1,550,496,8,2499,3117,42.18
16070,5898,4,3,313,237,122,1289,6287,52.13
16076,5899,2,1,611,175,21,1911,2191,42.23
16077,5900,3,1,994,179,67,4044,7008,30.66
16079,5901,2,1,863,182,81,4629,9922,24.32
16080,5902,1,1,944,435,0,3241,9699,42.55
16081,5903,3,1,888,306,32,3727,7378,32.9
16082,5904,2,1,445,211,160,1400,5388,58.29
16085,5905,1,1,590,379,47,4454,6731,22.81
16086,5906,4,2,137,331,154,1580,1286,39.37
16087,5907,1,2,843,363,127,2210,8634,60.32
16088,5908,2,1,229,217,35,1827,4876,26.33
16091,5909,3,1,162,253,187,2637,7890,22.83
16093,5910,2,1,546,361,6,4063,8474,22.47
16095,5911,3,3,996,409,110,4728,1887,32.04
16097,5912,4,2,408,473,153,1902,7652,54.36
16098,5913,1,2,210,475,118,4824,4182,16.65
16102,5914,3,3,5,172,179,3711,3469,9.59
16108,5915,3,3,329,212,132,4103,6768,16.4
16109,5916,2,1,973,233,129,2011,1335,66.38
16111,5917,4,1,959,90,26,4077,4378,26.37
16112,5918,1,1,427,456,123,1967,5997,51.14
16113,5919,3,1,99,22,64,1544,9061,11.98
16116,5920,3,1,834,358,171,1964,6418,69.4
16117,5921,3,2,454,448,169,2149,6087,49.84
16118,5922,1,1,943,50,73,2760,5202,38.62
16120,5923,3,2,946,427,145,2739,5100,55.42
16121,5924,3,2,243,184,75,510,1116,98.43
16122,5925,2,1,761,132,54,4269,5320,22.18
16123,5926,1,2,863,321,103,2972,2267,43.3
16125,5927,4,3,241,382,40,4193,8935,15.81
16127,5928,1,1,600,308,119,3573,2957,28.74
16128,5929,3,1,208,292,152,2872,6176,22.7
16130,5930,1,2,248,342,40,2192,9188,28.74
16134,5931,4,1,703,186,123,3637,7759,27.83
16135,5932,4,3,363,60,181,1307,1423,46.21
16136,5933,4,1,545,448,71,3604,8234,29.52
16137,5934,2,3,49,110,88,2678,7036,9.22
16142,5935,3,1,303,346,131,1852,7245,42.12
16143,5936,4,1,332,137,22,1731,7712,28.37
16146,5937,2,2,491,160,34,4133,1512,16.57
16149,5938,2,2,519,373,168,3301,2209,32.11
16150,5939,3,1,750,428,195,2228,8553,61.62
16151,5940,3,3,935,442,19,1473,5573,94.77
16154,5941,2,1,701,138,135,1269,6390,76.75
16155,5942,4,1,314,16,49,1532,1809,24.74
16159,5943,1,1,564,329,85,3248,7105,30.11
16160,5944,2,1,567,177,181,1571,6895,58.88
16162,5945,2,2,564,206,64,4653,2623,17.92
16164,5946,1,1,706,311,198,3154,5737,38.52
16170,5947,1,1,704,169,118,3637,6999,27.25
16171,5948,3,1,275,92,30,3453,3534,11.5
16172,5949,4,2,394,475,7,4012,1426,21.83
16173,5950,1,2,40,255,78,3488,4463,10.69
16175,5951,3,2,940,4,158,4425,7044,24.9
16176,5952,1,1,813,449,25,2005,4844,64.19
16179,5953,1,1,415,330,197,1453,9679,64.83
16185,5954,4,1,782,118,16,1016,4617,90.16
16187,5955,3,3,341,39,200,625,3201,92.8
16189,5956,1,2,337,132,51,866,5308,60.05
16191,5957,2,1,903,486,25,3731,6633,37.9
16192,5958,3,1,252,355,52,1904,2045,34.61
16193,5959,3,2,59,354,128,2009,8615,26.93
16197,5960,1,1,843,253,0,1939,3446,56.52
16199,5961,1,2,720,118,167,3513,2347,28.61
16200,5962,3,2,685,276,79,3383,5875,30.74
16205,5963,4,2,117,173,76,3556,8544,10.29
16206,5964,4,1,27,454,157,3416,2716,18.68
16207,5965,4,3,799,95,118,1202,2239,84.19
16209,5966,1,1,149,491,125,1814,7574,42.17
16210,5967,2,2,373,44,82,3201,2397,15.59
16212,5968,3,3,385,48,103,3907,1264,13.72
16213,5969,3,1,47,198,189,1268,9079,34.23
16218,5970,1,1,571,294,97,4034,9900,23.85
16221,5971,3,3,502,380,63,3962,6211,23.85
16225,5972,2,2,477,386,46,2428,7125,37.44
16228,5973,4,1,876,499,89,2274,1592,64.38
16232,5974,2,2,511,7,17,3642,5528,14.69
16233,5975,1,1,323,245,96,943,5570,70.41
16235,5976,4,3,623,180,131,2650,7176,35.25
16237,5977,2,3,7,300,116,2253,1808,18.77
16240,5978,2,1,290,118,129,4952,8016,10.84
16241,5979,1,1,372,496,170,1034,3826,100.39
16242,5980,2,2,623,218,136,3644,9319,26.81
16243,5981,2,1,426,21,61,737,1255,68.93
16244,5982,2,2,167,322,161,3572,8472,18.2
16246,5983,1,1,639,120,129,2054,5150,43.23
16247,5984,4,1,378,374,81,2464,4791,33.81
16249,5985,4,1,331,355,158,2421,4385,34.86
16250,5986,2,1,347,292,153,3730,7480,21.23
16251,5987,3,1,225,91,1,3937,7392,8.05
16252,5988,2,1,747,383,147,1769,4444,72.19
16258,5989,4,1,199,314,38,4308,6240,12.79
16261,5990,4,1,553,388,80,2918,5763,34.99
16262,5991,1,1,41,404,38,827,8241,58.4
16265,5992,3,3,365,12,36,4778,1364,8.64
16268,5993,4,1,84,399,11,2076,3301,23.8
16270,5994,4,1,304,298,120,3742,8883,19.29
